YEAR,BY YEAR NO,BY ROUND NO,TEAM NO,TEAM,SEED,ROUND,CURRENT ROUND,SCORE,gameID,TEAMORIGINAL,Closest Match,afterLoss_winLoss_Win_percent_x,afterLoss_winLoss_MOV_x,afterLoss_winLoss_ATS_x,afterWin_winLoss_Win_percent_x,afterWin_winLoss_MOV_x,afterWin_winLoss_ATS_x,asUnderdog_winLoss_Win_percent_x,asUnderdog_winLoss_MOV_x,asUnderdog_winLoss_ATS_x,restAdvantage_winLoss_Win_percent_x,restAdvantage_winLoss_MOV_x,restAdvantage_winLoss_ATS_x,equalRest_winLoss_Win_percent_x,equalRest_winLoss_MOV_x,equalRest_winLoss_ATS_x,away_winLoss_Win_percent_x,away_winLoss_MOV_x,away_winLoss_ATS_x,home_winLoss_Win_percent_x,home_winLoss_MOV_x,home_winLoss_ATS_x,neutralSite_winLoss_Win_percent_x,neutralSite_winLoss_MOV_x,neutralSite_winLoss_ATS_x,overallWinPercentage_Win_percent_x,overallWinPercentage_MOV_x,overallWinPercentage_ATS_x,Team Original_x,Team_x,afterLoss_winLoss_Win_percent_y,afterLoss_winLoss_MOV_y,afterLoss_winLoss_ATS_y,afterWin_winLoss_Win_percent_y,afterWin_winLoss_MOV_y,afterWin_winLoss_ATS_y,asUnderdog_winLoss_Win_percent_y,asUnderdog_winLoss_MOV_y,asUnderdog_winLoss_ATS_y,restAdvantage_winLoss_Win_percent_y,restAdvantage_winLoss_MOV_y,restAdvantage_winLoss_ATS_y,equalRest_winLoss_Win_percent_y,equalRest_winLoss_MOV_y,equalRest_winLoss_ATS_y,away_winLoss_Win_percent_y,away_winLoss_MOV_y,away_winLoss_ATS_y,home_winLoss_Win_percent_y,home_winLoss_MOV_y,home_winLoss_ATS_y,neutralSite_winLoss_Win_percent_y,neutralSite_winLoss_MOV_y,neutralSite_winLoss_ATS_y,overallWinPercentage_Win_percent_y,overallWinPercentage_MOV_y,overallWinPercentage_ATS_y,Team Original_y,TEAM_lower,Team_y,year,upperclassmen,SRS,SOS,Tm,Opp,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Year
2015,989,1423,492,Oklahoma St,9,64,64,73.0,523,Oklahoma St.,oklahoma st,55.0%,2.6,0.7,63.5%,6.2,0.1,26.2%,-6.4,-0.2,61.2%,7.4,-0.2,59.4%,4.2,0.3,38.4%,-2.7,-0.3,77.8%,11.9,0.9,58.2%,2.3,+0.4,61.4%,5.4,0.4,Oklahoma St,oklahoma st,55.0%,2.6,0.7,63.5%,6.2,0.1,26.2%,-6.4,-0.2,61.2%,7.4,-0.2,59.4%,4.2,0.3,38.4%,-2.7,-0.3,77.8%,11.9,0.9,58.2%,2.3,+0.4,61.4%,5.4,0.4,Oklahoma St,oklahoma st,,,,,,,,,,,,,,,,,,,,,,,,,
2015,987,1421,470,Wofford,12,64,64,53.0,524,Wofford,wofford,53.2%,2.3,0.4,54.3%,2.7,0.4,25.4%,-7.7,0.9,62.8%,9.9,0.8,50.9%,0.4,0.6,34.9%,-5.2,0.9,73.2%,11.1,0.0,53.9%,2.5,-0.7,52.9%,2.4,0.4,Wofford,wofford,53.2%,2.3,0.4,54.3%,2.7,0.4,25.4%,-7.7,0.9,62.8%,9.9,0.8,50.9%,0.4,0.6,34.9%,-5.2,0.9,73.2%,11.1,0.0,53.9%,2.5,-0.7,52.9%,2.4,0.4,Wofford,wofford,,,,,,,,,,,,,,,,,,,,,,,,,
2015,985,1419,515,Harvard,13,64,64,65.0,525,Harvard,harvard,50.8%,-0.4,-0.7,57.9%,2.8,0.2,28.1%,-7.0,0.9,64.2%,4.7,-0.4,53.2%,0.8,-0.5,44.8%,-2.3,0.0,67.6%,6.1,-1.0,55.3%,1.6,+3.1,55.6%,1.7,-0.2,Harvard,harvard,50.8%,-0.4,-0.7,57.9%,2.8,0.2,28.1%,-7.0,0.9,64.2%,4.7,-0.4,53.2%,0.8,-0.5,44.8%,-2.3,0.0,67.6%,6.1,-1.0,55.3%,1.6,+3.1,55.6%,1.7,-0.2,Harvard,harvard,,,,,,,,,,,,,,,,,,,,,,,,,
2015,983,1417,503,Mississippi,11,64,64,57.0,526,Mississippi,mississippi,51.5%,0.7,-0.6,60.3%,4.2,-0.6,27.3%,-6.4,-0.3,58.4%,3.8,0.4,55.7%,2.4,-0.9,34.6%,-4.6,-0.5,74.6%,9.6,-0.1,53.3%,0.2,-2.3,57.7%,3.3,-0.6,Mississippi,mississippi,51.5%,0.7,-0.6,60.3%,4.2,-0.6,27.3%,-6.4,-0.3,58.4%,3.8,0.4,55.7%,2.4,-0.9,34.6%,-4.6,-0.5,74.6%,9.6,-0.1,53.3%,0.2,-2.3,57.7%,3.3,-0.6,Mississippi,mississippi,,,,,,,,,,,,,,,,,,,,,,,,,
2015,981,1415,518,Georgia St,14,32,64,57.0,527,Georgia St.,georgia st,50.0%,1.0,0.2,58.4%,3.3,-0.3,21.7%,-7.7,0.2,59.4%,5.7,0.2,53.2%,1.4,-0.4,39.5%,-2.9,-0.5,69.5%,7.9,0.0,57.3%,2.8,+2.3,54.9%,2.5,0.0,Georgia St,georgia st,50.0%,1.0,0.2,58.4%,3.3,-0.3,21.7%,-7.7,0.2,59.4%,5.7,0.2,53.2%,1.4,-0.4,39.5%,-2.9,-0.5,69.5%,7.9,0.0,57.3%,2.8,+2.3,54.9%,2.5,0.0,Georgia St,georgia st,,,,,,,,,,,,,,,,,,,,,,,,,
2015,979,1413,494,Ohio St,10,32,64,75.0,528,Ohio St.,ohio st,59.5%,4.0,-0.1,69.5%,8.2,0.9,32.8%,-5.2,0.6,65.2%,6.8,0.2,66.8%,7.0,0.5,45.1%,-1.8,-0.2,81.5%,13.8,0.9,63.3%,3.8,+1.2,67.3%,7.3,0.6,Ohio St,ohio st,59.5%,4.0,-0.1,69.5%,8.2,0.9,32.8%,-5.2,0.6,65.2%,6.8,0.2,66.8%,7.0,0.5,45.1%,-1.8,-0.2,81.5%,13.8,0.9,63.3%,3.8,+1.2,67.3%,7.3,0.6,Ohio St,ohio st,,,,,,,,,,,,,,,,,,,,,,,,,
2015,977,1411,482,Texas Southern,15,64,64,72.0,529,Texas Southern,texas,65.6%,5.2,0.0,64.3%,6.5,0.0,32.7%,-4.7,0.8,66.5%,7.3,-0.4,62.8%,5.7,0.3,45.7%,-1.3,-0.4,81.3%,13.3,0.5,56.3%,2.2,-0.4,65.3%,6.6,0.0,Texas,texas,65.6%,5.2,0.0,64.3%,6.5,0.0,32.7%,-4.7,0.8,66.5%,7.3,-0.4,62.8%,5.7,0.3,45.7%,-1.3,-0.4,81.3%,13.3,0.5,56.3%,2.2,-0.4,65.3%,6.6,0.0,Texas,texas southern,,,,,,,,,,,,,,,,,,,,,,,,,
2015,975,1409,509,Lafayette,16,64,64,52.0,530,Lafayette,lafayette,40.9%,-2.7,-1.5,51.1%,-0.4,0.0,26.6%,-8.7,-0.1,51.7%,2.2,-2.6,44.2%,-2.4,0.0,34.5%,-6.1,1.0,58.0%,3.3,-2.8,39.1%,-5.1,-4.3,45.4%,-1.8,-0.7,Lafayette,lafayette,40.9%,-2.7,-1.5,51.1%,-0.4,0.0,26.6%,-8.7,-0.1,51.7%,2.2,-2.6,44.2%,-2.4,0.0,34.5%,-6.1,1.0,58.0%,3.3,-2.8,39.1%,-5.1,-4.3,45.4%,-1.8,-0.7,Lafayette,lafayette,,,,,,,,,,,,,,,,,,,,,,,,,
2015,973,1407,507,LSU,9,64,64,65.0,531,LSU,lsu,48.4%,-0.8,-1.2,61.1%,4.6,-0.3,26.3%,-7.3,-0.5,70.1%,7.3,1.1,52.4%,1.6,-0.8,33.3%,-5.4,-0.4,75.3%,9.8,-0.1,45.3%,-1.4,-2.3,57.2%,3.2,-0.5,LSU,lsu,48.4%,-0.8,-1.2,61.1%,4.6,-0.3,26.3%,-7.3,-0.5,70.1%,7.3,1.1,52.4%,1.6,-0.8,33.3%,-5.4,-0.4,75.3%,9.8,-0.1,45.3%,-1.4,-2.3,57.2%,3.2,-0.5,LSU,lsu,,,,,,,,,,,,,,,,,,,,,,,,,
2015,971,1405,469,Wyoming,12,64,64,54.0,532,Wyoming,wyoming,50.0%,-0.7,0.0,53.0%,1.2,-0.6,25.7%,-7.8,-0.2,64.1%,5.0,-0.6,46.5%,-1.4,-0.3,29.8%,-6.8,-1.1,71.7%,7.2,0.4,41.6%,-2.0,-0.1,52.7%,1.0,-0.3,Wyoming,wyoming,50.0%,-0.7,0.0,53.0%,1.2,-0.6,25.7%,-7.8,-0.2,64.1%,5.0,-0.6,46.5%,-1.4,-0.3,29.8%,-6.8,-1.1,71.7%,7.2,0.4,41.6%,-2.0,-0.1,52.7%,1.0,-0.3,Wyoming,wyoming,,,,,,,,,,,,,,,,,,,,,,,,,
2015,969,1403,480,UC Irvine,13,64,64,55.0,533,UC Irvine,uc irvine,55.1%,2.6,0.8,58.6%,3.2,0.2,28.3%,-6.4,1.1,63.9%,8.0,0.4,55.4%,1.8,0.2,42.7%,-2.4,1.0,72.7%,8.9,-0.2,52.9%,1.9,-0.9,56.7%,2.9,0.3,UC Irvine,uc irvine,55.1%,2.6,0.8,58.6%,3.2,0.2,28.3%,-6.4,1.1,63.9%,8.0,0.4,55.4%,1.8,0.2,42.7%,-2.4,1.0,72.7%,8.9,-0.2,52.9%,1.9,-0.9,56.7%,2.9,0.3,UC Irvine,uc irvine,,,,,,,,,,,,,,,,,,,,,,,,,
2015,967,1401,523,Dayton,11,32,64,66.0,534,Dayton,dayton,68.4%,5.9,1.1,63.8%,4.7,0.2,34.8%,-4.0,1.5,68.8%,6.8,1.2,66.2%,4.8,0.6,46.3%,-0.4,0.3,82.5%,10.5,0.6,54.7%,0.6,+0.9,66.2%,5.4,0.5,Dayton,dayton,68.4%,5.9,1.1,63.8%,4.7,0.2,34.8%,-4.0,1.5,68.8%,6.8,1.2,66.2%,4.8,0.6,46.3%,-0.4,0.3,82.5%,10.5,0.6,54.7%,0.6,+0.9,66.2%,5.4,0.5,Dayton,dayton,,,,,,,,,,,,,,,,,,,,,,,,,
2015,965,1399,535,Albany,14,64,64,60.0,535,Albany,albany,46.0%,-0.8,1.2,50.8%,0.2,-1.1,23.0%,-7.4,1.0,50.5%,0.5,-1.1,49.0%,-0.3,1.1,37.3%,-4.4,1.0,59.0%,3.8,-2.1,53.5%,0.8,+2.6,47.5%,-0.6,0.1,Albany,albany,46.0%,-0.8,1.2,50.8%,0.2,-1.1,23.0%,-7.4,1.0,50.5%,0.5,-1.1,49.0%,-0.3,1.1,37.3%,-4.4,1.0,59.0%,3.8,-2.1,53.5%,0.8,+2.6,47.5%,-0.6,0.1,Albany,albany,,,,,,,,,,,,,,,,,,,,,,,,,
2015,963,1397,519,Georgia,10,64,64,63.0,536,Georgia,georgia,44.5%,-1.7,0.2,55.5%,1.3,0.0,26.3%,-7.0,0.5,54.6%,1.2,-0.1,47.2%,-0.8,0.3,29.2%,-6.7,0.2,67.9%,5.5,0.0,40.4%,-2.5,+0.1,50.7%,0.2,0.1,Georgia,georgia,44.5%,-1.7,0.2,55.5%,1.3,0.0,26.3%,-7.0,0.5,54.6%,1.2,-0.1,47.2%,-0.8,0.3,29.2%,-6.7,0.2,67.9%,5.5,0.0,40.4%,-2.5,+0.1,50.7%,0.2,0.1,Georgia,georgia,,,,,,,,,,,,,,,,,,,,,,,,,
2015,961,1395,531,Belmont,15,64,64,67.0,537,Belmont,belmont,59.9%,3.2,1.5,69.1%,7.1,0.3,31.0%,-6.5,0.5,58.5%,5.0,0.0,71.0%,7.0,1.0,51.5%,0.4,0.3,82.3%,12.2,1.5,62.5%,3.9,-0.8,65.5%,5.7,0.6,Belmont,belmont,59.9%,3.2,1.5,69.1%,7.1,0.3,31.0%,-6.5,0.5,58.5%,5.0,0.0,71.0%,7.0,1.0,51.5%,0.4,0.3,82.3%,12.2,1.5,62.5%,3.9,-0.8,65.5%,5.7,0.6,Belmont,belmont,,,,,,,,,,,,,,,,,,,,,,,,,
2015,959,1393,488,Robert Morris,16,64,64,56.0,538,Robert Morris,rob morris,48.2%,-0.9,0.2,53.6%,1.4,-0.4,23.2%,-8.6,0.0,44.6%,0.7,-1.8,53.2%,0.6,0.3,39.2%,-4.2,0.0,64.0%,5.2,-0.9,52.9%,-0.1,+2.4,50.5%,0.0,-0.2,Rob Morris,rob morris,48.2%,-0.9,0.2,53.6%,1.4,-0.4,23.2%,-8.6,0.0,44.6%,0.7,-1.8,53.2%,0.6,0.3,39.2%,-4.2,0.0,64.0%,5.2,-0.9,52.9%,-0.1,+2.4,50.5%,0.0,-0.2,Rob Morris,robert morris,,,,,,,,,,,,,,,,,,,,,,,,,
2015,957,1391,485,St Johns,9,64,64,64.0,539,St. John's,st johns,44.4%,-1.5,-0.2,58.4%,2.8,-0.2,27.5%,-7.1,0.4,56.4%,2.8,0.3,50.0%,0.7,0.3,32.2%,-5.2,0.5,66.5%,5.8,-0.5,53.7%,0.6,-0.3,53.1%,1.3,-0.1,St Johns,st johns,44.4%,-1.5,-0.2,58.4%,2.8,-0.2,27.5%,-7.1,0.4,56.4%,2.8,0.3,50.0%,0.7,0.3,32.2%,-5.2,0.5,66.5%,5.8,-0.5,53.7%,0.6,-0.3,53.1%,1.3,-0.1,St Johns,st johns,,,,,,,,,,,,,,,,,,,,,,,,,
2015,955,1389,484,Stephen F Austin,12,64,64,50.0,540,Stephen F. Austin,ste f austin,55.2%,3.4,-1.8,67.7%,7.7,0.4,23.6%,-8.5,-1.7,72.6%,11.8,0.7,60.3%,4.1,-0.7,48.4%,-0.7,-1.0,78.6%,13.4,-0.2,56.7%,2.9,+0.6,63.7%,6.4,-0.3,Ste F Austin,ste f austin,55.2%,3.4,-1.8,67.7%,7.7,0.4,23.6%,-8.5,-1.7,72.6%,11.8,0.7,60.3%,4.1,-0.7,48.4%,-0.7,-1.0,78.6%,13.4,-0.2,56.7%,2.9,+0.6,63.7%,6.4,-0.3,Ste F Austin,stephen f austin,,,,,,,,,,,,,,,,,,,,,,,,,
2015,953,1387,521,Eastern Washington,13,64,64,74.0,541,Eastern Washington,washington,48.3%,-0.6,0.0,60.3%,3.9,0.0,27.2%,-7.7,-0.5,61.1%,4.3,-0.1,52.7%,0.7,-0.1,35.7%,-4.5,-0.3,71.8%,7.6,-0.1,48.7%,-0.1,+0.9,55.9%,2.3,0.0,Washington,washington,48.3%,-0.6,0.0,60.3%,3.9,0.0,27.2%,-7.7,-0.5,61.1%,4.3,-0.1,52.7%,0.7,-0.1,35.7%,-4.5,-0.3,71.8%,7.6,-0.1,48.7%,-0.1,+0.9,55.9%,2.3,0.0,Washington,eastern washington,,,,,,,,,,,,,,,,,,,,,,,,,
2015,951,1385,479,UCLA,11,16,64,60.0,542,UCLA,ucla,59.8%,2.7,-0.6,69.3%,6.8,0.7,35.8%,-5.2,0.6,68.2%,7.1,-0.6,64.4%,4.2,0.2,51.4%,-0.3,0.6,79.9%,11.0,0.4,56.7%,1.8,-1.0,66.6%,5.7,0.2,UCLA,ucla,59.8%,2.7,-0.6,69.3%,6.8,0.7,35.8%,-5.2,0.6,68.2%,7.1,-0.6,64.4%,4.2,0.2,51.4%,-0.3,0.6,79.9%,11.0,0.4,56.7%,1.8,-1.0,66.6%,5.7,0.2,UCLA,ucla,,,,,,,,,,,,,,,,,,,,,,,,,
2015,949,1383,481,UAB,14,32,64,60.0,543,UAB,uab,64.3%,5.0,0.8,61.1%,4.0,0.0,34.8%,-4.8,1.4,65.0%,5.6,-0.7,61.4%,4.1,0.6,48.5%,-1.4,0.3,78.2%,11.1,0.7,45.3%,-1.6,-0.7,62.6%,4.7,0.4,UAB,uab,64.3%,5.0,0.8,61.1%,4.0,0.0,34.8%,-4.8,1.4,65.0%,5.6,-0.7,61.4%,4.1,0.6,48.5%,-1.4,0.3,78.2%,11.1,0.7,45.3%,-1.6,-0.7,62.6%,4.7,0.4,UAB,uab,,,,,,,,,,,,,,,,,,,,,,,,,
2015,947,1381,524,Davidson,10,64,64,52.0,544,Davidson,davidson,64.3%,6.3,0.7,64.8%,6.6,0.5,27.3%,-7.1,0.0,62.8%,9.6,0.8,68.2%,5.5,0.7,52.2%,0.5,0.8,80.8%,14.2,0.5,51.1%,0.7,-0.4,64.4%,6.5,0.5,Davidson,davidson,64.3%,6.3,0.7,64.8%,6.6,0.5,27.3%,-7.1,0.0,62.8%,9.6,0.8,68.2%,5.5,0.7,52.2%,0.5,0.8,80.8%,14.2,0.5,51.1%,0.7,-0.4,64.4%,6.5,0.5,Davidson,davidson,,,,,,,,,,,,,,,,,,,,,,,,,
2015,945,1379,499,N Dakota St,15,64,64,76.0,545,North Dakota St.,n dakota st,62.1%,5.5,0.9,60.1%,4.8,-0.1,26.2%,-7.4,0.3,69.4%,11.1,1.7,59.2%,3.4,-0.3,39.1%,-2.9,0.0,80.5%,13.7,0.3,64.9%,3.0,+1.7,59.5%,4.7,0.3,N Dakota St,n dakota st,62.1%,5.5,0.9,60.1%,4.8,-0.1,26.2%,-7.4,0.3,69.4%,11.1,1.7,59.2%,3.4,-0.3,39.1%,-2.9,0.0,80.5%,13.7,0.3,64.9%,3.0,+1.7,59.5%,4.7,0.3,N Dakota St,n dakota st,,,,,,,,,,,,,,,,,,,,,,,,,
2015,943,705,526,Cincinnati,8,32,32,51.0,546,Cincinnati,cincinnati,63.5%,5.1,0.6,70.2%,8.9,0.1,29.6%,-5.8,0.2,65.6%,7.2,-0.8,70.0%,8.3,0.6,50.9%,0.6,-0.1,81.9%,13.8,0.7,62.0%,4.2,-0.4,68.8%,8.0,0.2,Cincinnati,cincinnati,63.5%,5.1,0.6,70.2%,8.9,0.1,29.6%,-5.8,0.2,65.6%,7.2,-0.8,70.0%,8.3,0.6,50.9%,0.6,-0.1,81.9%,13.8,0.7,62.0%,4.2,-0.4,68.8%,8.0,0.2,Cincinnati,cincinnati,,,,,,,,,,,,,,,,,,,,,,,,,
2015,941,703,505,Maryland,4,32,32,59.0,547,Maryland,maryland,64.3%,4.9,0.0,65.3%,7.5,0.1,32.5%,-4.9,0.6,67.1%,8.3,0.9,61.3%,5.3,-0.6,43.2%,-1.9,0.2,81.5%,13.4,0.0,56.4%,3.3,-0.3,65.6%,7.1,0.0,Maryland,maryland,64.3%,4.9,0.0,65.3%,7.5,0.1,32.5%,-4.9,0.6,67.1%,8.3,0.9,61.3%,5.3,-0.6,43.2%,-1.9,0.2,81.5%,13.4,0.0,56.4%,3.3,-0.3,65.6%,7.1,0.0,Maryland,maryland,,,,,,,,,,,,,,,,,,,,,,,,,
2015,939,701,495,Notre Dame,3,8,32,67.0,548,Notre Dame,notre dame,56.0%,2.2,-0.2,62.9%,6.0,0.3,32.0%,-4.6,1.5,63.6%,6.0,0.7,57.4%,4.3,-0.2,39.5%,-2.6,0.9,77.7%,10.8,-0.6,50.4%,1.1,+0.2,61.3%,5.1,0.1,Notre Dame,notre dame,56.0%,2.2,-0.2,62.9%,6.0,0.3,32.0%,-4.6,1.5,63.6%,6.0,0.7,57.4%,4.3,-0.2,39.5%,-2.6,0.9,77.7%,10.8,-0.6,50.4%,1.1,+0.2,61.3%,5.1,0.1,Notre Dame,notre dame,,,,,,,,,,,,,,,,,,,,,,,,,
2015,937,699,511,Kansas,2,32,32,65.0,549,Kansas,kansas,85.2%,12.5,2.3,79.6%,11.4,0.4,42.7%,-3.8,-0.2,83.7%,13.8,0.7,77.1%,9.9,0.4,65.6%,4.3,-0.3,93.3%,18.0,1.3,74.9%,9.2,+0.8,80.7%,11.8,0.7,Kansas,kansas,85.2%,12.5,2.3,79.6%,11.4,0.4,42.7%,-3.8,-0.2,83.7%,13.8,0.7,77.1%,9.9,0.4,65.6%,4.3,-0.3,93.3%,18.0,1.3,74.9%,9.2,+0.8,80.7%,11.8,0.7,Kansas,kansas,,,,,,,,,,,,,,,,,,,,,,,,,
2015,935,697,491,Oregon,8,32,32,65.0,550,Oregon,oregon,56.8%,2.9,0.1,66.6%,5.5,0.7,36.1%,-5.0,1.2,71.7%,9.2,1.3,58.0%,2.8,0.2,45.4%,-2.7,-0.3,78.3%,11.1,1.1,57.5%,1.7,+0.5,64.1%,5.1,0.5,Oregon,oregon,56.8%,2.9,0.1,66.6%,5.5,0.7,36.1%,-5.0,1.2,71.7%,9.2,1.3,58.0%,2.8,0.2,45.4%,-2.7,-0.3,78.3%,11.1,1.1,57.5%,1.7,+0.5,64.1%,5.1,0.5,Oregon,oregon,,,,,,,,,,,,,,,,,,,,,,,,,
2015,933,695,501,N Carolina,4,16,32,87.0,551,North Carolina,n carolina,68.1%,8.2,1.4,73.2%,9.5,0.3,30.1%,-5.8,0.0,71.2%,9.3,0.3,71.5%,8.2,0.4,58.9%,3.0,0.0,83.3%,14.4,0.4,70.2%,7.9,+1.2,72.5%,9.3,0.5,N Carolina,n carolina,68.1%,8.2,1.4,73.2%,9.5,0.3,30.1%,-5.8,0.0,71.2%,9.3,0.3,71.5%,8.2,0.4,58.9%,3.0,0.0,83.3%,14.4,0.4,70.2%,7.9,+1.2,72.5%,9.3,0.5,N Carolina,n carolina,,,,,,,,,,,,,,,,,,,,,,,,,
2015,931,693,518,Georgia St,14,32,32,67.0,552,Georgia St.,georgia st,50.0%,1.0,0.2,58.4%,3.3,-0.3,21.7%,-7.7,0.2,59.4%,5.7,0.2,53.2%,1.4,-0.4,39.5%,-2.9,-0.5,69.5%,7.9,0.0,57.3%,2.8,+2.3,54.9%,2.5,0.0,Georgia St,georgia st,50.0%,1.0,0.2,58.4%,3.3,-0.3,21.7%,-7.7,0.2,59.4%,5.7,0.2,53.2%,1.4,-0.4,39.5%,-2.9,-0.5,69.5%,7.9,0.0,57.3%,2.8,+2.3,54.9%,2.5,0.0,Georgia St,georgia st,,,,,,,,,,,,,,,,,,,,,,,,,
2015,929,691,534,Arizona,2,8,32,73.0,553,Arizona,arizona,70.1%,8.0,1.3,74.2%,9.4,0.2,41.3%,-3.1,1.3,74.7%,11.4,0.5,71.8%,8.4,0.3,59.3%,3.8,0.6,86.8%,15.2,0.8,66.9%,5.3,-0.2,73.9%,9.5,0.5,Arizona,arizona,70.1%,8.0,1.3,74.2%,9.4,0.2,41.3%,-3.1,1.3,74.7%,11.4,0.5,71.8%,8.4,0.3,59.3%,3.8,0.6,86.8%,15.2,0.8,66.9%,5.3,-0.2,73.9%,9.5,0.5,Arizona,arizona,,,,,,,,,,,,,,,,,,,,,,,,,
2015,927,689,500,N Carolina St,8,16,32,71.0,554,North Carolina St.,n carolina,68.1%,8.2,1.4,73.2%,9.5,0.3,30.1%,-5.8,0.0,71.2%,9.3,0.3,71.5%,8.2,0.4,58.9%,3.0,0.0,83.3%,14.4,0.4,70.2%,7.9,+1.2,72.5%,9.3,0.5,N Carolina,n carolina,68.1%,8.2,1.4,73.2%,9.5,0.3,30.1%,-5.8,0.0,71.2%,9.3,0.3,71.5%,8.2,0.4,58.9%,3.0,0.0,83.3%,14.4,0.4,70.2%,7.9,+1.2,72.5%,9.3,0.5,N Carolina,n carolina st,,,,,,,,,,,,,,,,,,,,,,,,,
2015,925,687,508,Louisville,4,8,32,66.0,555,Louisville,louisville,56.2%,2.9,-0.2,67.8%,8.8,0.4,23.4%,-7.1,-0.4,70.7%,9.1,0.3,61.8%,6.5,0.9,47.6%,0.6,0.8,77.5%,12.1,0.1,56.7%,4.5,+0.4,64.7%,7.3,0.4,Louisville,louisville,56.2%,2.9,-0.2,67.8%,8.8,0.4,23.4%,-7.1,-0.4,70.7%,9.1,0.3,61.8%,6.5,0.9,47.6%,0.6,0.8,77.5%,12.1,0.1,56.7%,4.5,+0.4,64.7%,7.3,0.4,Louisville,louisville,,,,,,,,,,,,,,,,,,,,,,,,,
2015,923,685,493,Oklahoma,3,16,32,72.0,556,Oklahoma,oklahoma,55.5%,2.8,-0.4,67.0%,6.6,0.6,31.3%,-5.4,0.4,70.1%,8.2,0.3,60.7%,4.2,-0.1,41.1%,-3.1,-0.8,81.5%,12.8,1.2,56.9%,2.4,-0.1,64.0%,5.8,0.3,Oklahoma,oklahoma,55.5%,2.8,-0.4,67.0%,6.6,0.6,31.3%,-5.4,0.4,70.1%,8.2,0.3,60.7%,4.2,-0.1,41.1%,-3.1,-0.8,81.5%,12.8,1.2,56.9%,2.4,-0.1,64.0%,5.8,0.3,Oklahoma,oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,
2015,921,683,474,Virginia,2,32,32,54.0,557,Virginia,virginia,54.1%,1.3,-0.6,68.4%,6.6,-0.3,27.9%,-8.4,-1.1,63.5%,5.2,0.0,64.1%,5.1,-0.5,43.7%,-2.6,-0.7,79.3%,11.3,0.6,62.1%,3.2,-2.0,64.4%,5.3,-0.3,Virginia,virginia,54.1%,1.3,-0.6,68.4%,6.6,-0.3,27.9%,-8.4,-1.1,63.5%,5.2,0.0,64.1%,5.1,-0.5,43.7%,-2.6,-0.7,79.3%,11.3,0.6,62.1%,3.2,-2.0,64.4%,5.3,-0.3,Virginia,virginia,,,,,,,,,,,,,,,,,,,,,,,,,
2015,919,681,487,San Diego St,8,32,32,49.0,558,San Diego St.,san diego st,60.1%,3.1,0.0,67.5%,6.1,0.8,29.6%,-6.6,0.2,69.4%,8.5,0.8,64.8%,4.6,0.9,47.5%,-1.4,0.2,78.8%,10.8,0.5,66.2%,4.0,+1.3,65.6%,5.4,0.5,San Diego St,san diego st,60.1%,3.1,0.0,67.5%,6.1,0.8,29.6%,-6.6,0.2,69.4%,8.5,0.8,64.8%,4.6,0.9,47.5%,-1.4,0.2,78.8%,10.8,0.5,66.2%,4.0,+1.3,65.6%,5.4,0.5,San Diego St,san diego st,,,,,,,,,,,,,,,,,,,,,,,,,
2015,917,679,520,Georgetown,4,32,32,64.0,559,Georgetown,georgetown,46.4%,0.3,0.0,62.1%,5.7,-0.3,26.8%,-6.2,0.6,60.6%,5.1,-0.2,54.2%,2.8,-0.5,41.1%,-2.4,1.1,67.6%,8.6,-1.6,53.2%,2.0,+0.4,56.4%,3.9,-0.3,Georgetown,georgetown,46.4%,0.3,0.0,62.1%,5.7,-0.3,26.8%,-6.2,0.6,60.6%,5.1,-0.2,54.2%,2.8,-0.5,41.1%,-2.4,1.1,67.6%,8.6,-1.6,53.2%,2.0,+0.4,56.4%,3.9,-0.3,Georgetown,georgetown,,,,,,,,,,,,,,,,,,,,,,,,,
2015,915,677,481,UAB,14,32,32,75.0,560,UAB,uab,64.3%,5.0,0.8,61.1%,4.0,0.0,34.8%,-4.8,1.4,65.0%,5.6,-0.7,61.4%,4.1,0.6,48.5%,-1.4,0.3,78.2%,11.1,0.7,45.3%,-1.6,-0.7,62.6%,4.7,0.4,UAB,uab,64.3%,5.0,0.8,61.1%,4.0,0.0,34.8%,-4.8,1.4,65.0%,5.6,-0.7,61.4%,4.1,0.6,48.5%,-1.4,0.3,78.2%,11.1,0.7,45.3%,-1.6,-0.7,62.6%,4.7,0.4,UAB,uab,,,,,,,,,,,,,,,,,,,,,,,,,
2015,913,675,517,Gonzaga,2,8,32,87.0,561,Gonzaga,gonzaga,82.1%,14.9,2.0,82.7%,13.8,1.0,40.5%,-2.7,2.1,86.3%,17.7,1.9,83.1%,13.5,1.1,76.1%,9.3,1.3,93.2%,21.9,1.5,73.4%,7.3,+0.5,82.8%,14.2,1.2,Gonzaga,gonzaga,82.1%,14.9,2.0,82.7%,13.8,1.0,40.5%,-2.7,2.1,86.3%,17.7,1.9,83.1%,13.5,1.1,76.1%,9.3,1.3,93.2%,21.9,1.5,73.4%,7.3,+0.5,82.8%,14.2,1.2,Gonzaga,gonzaga,,,,,,,,,,,,,,,,,,,,,,,,,
