YEAR,BY YEAR NO,BY ROUND NO,TEAM NO,TEAM,SEED,ROUND,CURRENT ROUND,SCORE,gameID,TEAMORIGINAL,Closest Match,afterLoss_winLoss_Win_percent_x,afterLoss_winLoss_MOV_x,afterLoss_winLoss_ATS_x,afterWin_winLoss_Win_percent_x,afterWin_winLoss_MOV_x,afterWin_winLoss_ATS_x,asUnderdog_winLoss_Win_percent_x,asUnderdog_winLoss_MOV_x,asUnderdog_winLoss_ATS_x,restAdvantage_winLoss_Win_percent_x,restAdvantage_winLoss_MOV_x,restAdvantage_winLoss_ATS_x,equalRest_winLoss_Win_percent_x,equalRest_winLoss_MOV_x,equalRest_winLoss_ATS_x,away_winLoss_Win_percent_x,away_winLoss_MOV_x,away_winLoss_ATS_x,home_winLoss_Win_percent_x,home_winLoss_MOV_x,home_winLoss_ATS_x,neutralSite_winLoss_Win_percent_x,neutralSite_winLoss_MOV_x,neutralSite_winLoss_ATS_x,overallWinPercentage_Win_percent_x,overallWinPercentage_MOV_x,overallWinPercentage_ATS_x,Team Original_x,Team_x,afterLoss_winLoss_Win_percent_y,afterLoss_winLoss_MOV_y,afterLoss_winLoss_ATS_y,afterWin_winLoss_Win_percent_y,afterWin_winLoss_MOV_y,afterWin_winLoss_ATS_y,asUnderdog_winLoss_Win_percent_y,asUnderdog_winLoss_MOV_y,asUnderdog_winLoss_ATS_y,restAdvantage_winLoss_Win_percent_y,restAdvantage_winLoss_MOV_y,restAdvantage_winLoss_ATS_y,equalRest_winLoss_Win_percent_y,equalRest_winLoss_MOV_y,equalRest_winLoss_ATS_y,away_winLoss_Win_percent_y,away_winLoss_MOV_y,away_winLoss_ATS_y,home_winLoss_Win_percent_y,home_winLoss_MOV_y,home_winLoss_ATS_y,neutralSite_winLoss_Win_percent_y,neutralSite_winLoss_MOV_y,neutralSite_winLoss_ATS_y,overallWinPercentage_Win_percent_y,overallWinPercentage_MOV_y,overallWinPercentage_ATS_y,Team Original_y,TEAM_lower,Team_y,year,upperclassmen,SRS,SOS,Tm,Opp,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Year
2015,988,1422,533,Arkansas,5,32,64,56.0,524,Arkansas,arkansas,54.3%,2.4,-0.5,61.9%,5.5,-0.7,27.1%,-6.9,-1.0,67.9%,7.5,-1.1,56.6%,3.5,-0.1,29.7%,-5.6,-1.7,80.0%,12.6,1.0,52.9%,0.2,-1.9,60.2%,5.0,-0.4,Arkansas,arkansas,54.3%,2.4,-0.5,61.9%,5.5,-0.7,27.1%,-6.9,-1.0,67.9%,7.5,-1.1,56.6%,3.5,-0.1,29.7%,-5.6,-1.7,80.0%,12.6,1.0,52.9%,0.2,-1.9,60.2%,5.0,-0.4,Arkansas,arkansas,,,,,,,,,,,,,,,,,,,,,,,,,
2015,986,1420,501,NCarolina,4,16,64,67.0,525,North Carolina,n carolina,68.1%,8.2,1.4,73.2%,9.5,0.3,30.1%,-5.8,0.0,71.2%,9.3,0.3,71.5%,8.2,0.4,58.9%,3.0,0.0,83.3%,14.4,0.4,70.2%,7.9,+1.2,72.5%,9.3,0.5,N Carolina,n carolina,68.1%,8.2,1.4,73.2%,9.5,0.3,30.1%,-5.8,0.0,71.2%,9.3,0.3,71.5%,8.2,0.4,58.9%,3.0,0.0,83.3%,14.4,0.4,70.2%,7.9,+1.2,72.5%,9.3,0.5,N Carolina,ncarolina,,,,,,,,,,,,,,,,,,,,,,,,,
2015,984,1418,468,Xavier,6,16,64,76.0,526,Xavier,xavier,66.8%,6.0,0.0,67.9%,6.8,0.8,38.5%,-2.8,1.7,73.2%,7.9,0.5,66.7%,6.8,0.6,50.8%,1.1,0.1,84.8%,12.9,1.2,57.4%,2.4,+0.2,68.6%,7.1,0.6,Xavier,xavier,66.8%,6.0,0.0,67.9%,6.8,0.8,38.5%,-2.8,1.7,73.2%,7.9,0.5,66.7%,6.8,0.6,50.8%,1.1,0.1,84.8%,12.9,1.2,57.4%,2.4,+0.2,68.6%,7.1,0.6,Xavier,xavier,,,,,,,,,,,,,,,,,,,,,,,,,
2015,982,1416,532,Baylor,3,64,64,56.0,527,Baylor,baylor,48.4%,0.2,0.2,66.9%,7.3,0.8,27.8%,-7.1,0.7,65.8%,9.0,-0.7,55.5%,2.6,0.5,38.4%,-4.8,0.0,74.4%,11.8,0.7,61.9%,4.6,+1.3,60.8%,5.3,0.6,Baylor,baylor,48.4%,0.2,0.2,66.9%,7.3,0.8,27.8%,-7.1,0.7,65.8%,9.0,-0.7,55.5%,2.6,0.5,38.4%,-4.8,0.0,74.4%,11.8,0.7,61.9%,4.6,+1.3,60.8%,5.3,0.6,Baylor,baylor,,,,,,,,,,,,,,,,,,,,,,,,,
2015,980,1414,476,VCU,7,64,64,72.0,528,VCU,vcu,65.7%,5.0,0.6,67.3%,6.1,0.8,30.3%,-4.1,0.8,69.0%,6.7,-0.6,67.0%,5.6,0.7,53.4%,1.3,0.4,81.2%,10.2,0.3,54.6%,2.9,+2.6,67.3%,5.9,0.7,VCU,vcu,65.7%,5.0,0.6,67.3%,6.1,0.8,30.3%,-4.1,0.8,69.0%,6.7,-0.6,67.0%,5.6,0.7,53.4%,1.3,0.4,81.2%,10.2,0.3,54.6%,2.9,+2.6,67.3%,5.9,0.7,VCU,vcu,,,,,,,,,,,,,,,,,,,,,,,,,
2015,978,1412,534,Arizona,2,8,64,93.0,529,Arizona,arizona,70.1%,8.0,1.3,74.2%,9.4,0.2,41.3%,-3.1,1.3,74.7%,11.4,0.5,71.8%,8.4,0.3,59.3%,3.8,0.6,86.8%,15.2,0.8,66.9%,5.3,-0.2,73.9%,9.5,0.5,Arizona,arizona,70.1%,8.0,1.3,74.2%,9.4,0.2,41.3%,-3.1,1.3,74.7%,11.4,0.5,71.8%,8.4,0.3,59.3%,3.8,0.6,86.8%,15.2,0.8,66.9%,5.3,-0.2,73.9%,9.5,0.5,Arizona,arizona,,,,,,,,,,,,,,,,,,,,,,,,,
2015,976,1410,475,Villanova,1,32,64,93.0,530,Villanova,villanova,61.5%,4.3,-0.2,70.7%,7.5,0.9,32.5%,-3.8,1.4,69.1%,7.3,-0.4,69.3%,7.2,1.0,53.3%,1.4,0.0,80.9%,11.4,0.6,68.7%,6.8,+1.3,68.8%,7.0,0.6,Villanova,villanova,61.5%,4.3,-0.2,70.7%,7.5,0.9,32.5%,-3.8,1.4,69.1%,7.3,-0.4,69.3%,7.2,1.0,53.3%,1.4,0.0,80.9%,11.4,0.6,68.7%,6.8,+1.3,68.8%,7.0,0.6,Villanova,villanova,,,,,,,,,,,,,,,,,,,,,,,,,
2015,974,1408,500,NCarolina St,8,16,64,66.0,531,North Carolina St.,ball st,45.9%,-0.5,-0.7,52.9%,1.8,-0.5,27.3%,-6.4,0.4,59.7%,4.6,-0.7,47.4%,0.1,-0.4,34.4%,-4.4,0.1,65.0%,6.4,-1.0,42.9%,-2.3,+0.1,49.9%,1.1,-0.4,Ball St,ball st,45.9%,-0.5,-0.7,52.9%,1.8,-0.5,27.3%,-6.4,0.4,59.7%,4.6,-0.7,47.4%,0.1,-0.4,34.4%,-4.4,0.1,65.0%,6.4,-1.0,42.9%,-2.3,+0.1,49.9%,1.1,-0.4,Ball St,ncarolina st,,,,,,,,,,,,,,,,,,,,,,,,,
2015,972,1406,496,Northern Iowa,5,32,64,71.0,532,Northern Iowa,iowa,55.0%,2.6,0.1,57.5%,4.6,0.1,29.8%,-6.0,0.3,57.1%,4.1,0.0,57.2%,4.8,0.9,34.6%,-4.0,-0.4,75.6%,11.3,0.7,48.1%,-0.6,-0.7,57.7%,4.4,0.1,Iowa,iowa,55.0%,2.6,0.1,57.5%,4.6,0.1,29.8%,-6.0,0.3,57.1%,4.1,0.0,57.2%,4.8,0.9,34.6%,-4.0,-0.4,75.6%,11.3,0.7,48.1%,-0.6,-0.7,57.7%,4.4,0.1,Iowa,northern iowa,,,,,,,,,,,,,,,,,,,,,,,,,
2015,970,1404,508,Louisville,4,8,64,57.0,533,Louisville,louisville,56.2%,2.9,-0.2,67.8%,8.8,0.4,23.4%,-7.1,-0.4,70.7%,9.1,0.3,61.8%,6.5,0.9,47.6%,0.6,0.8,77.5%,12.1,0.1,56.7%,4.5,+0.4,64.7%,7.3,0.4,Louisville,louisville,56.2%,2.9,-0.2,67.8%,8.8,0.4,23.4%,-7.1,-0.4,70.7%,9.1,0.3,61.8%,6.5,0.9,47.6%,0.6,0.8,77.5%,12.1,0.1,56.7%,4.5,+0.4,64.7%,7.3,0.4,Louisville,louisville,,,,,,,,,,,,,,,,,,,,,,,,,
2015,968,1402,490,Providence,6,64,64,53.0,534,Providence,providence,50.9%,0.8,-0.2,58.2%,3.2,0.8,33.7%,-4.8,1.6,56.6%,3.0,0.0,55.6%,2.0,-0.1,39.8%,-3.1,1.4,71.3%,7.7,0.2,38.3%,-3.3,-1.6,56.2%,2.6,0.4,Providence,providence,50.9%,0.8,-0.2,58.2%,3.2,0.8,33.7%,-4.8,1.6,56.6%,3.0,0.0,55.6%,2.0,-0.1,39.8%,-3.1,1.4,71.3%,7.7,0.2,38.3%,-3.3,-1.6,56.2%,2.6,0.4,Providence,providence,,,,,,,,,,,,,,,,,,,,,,,,,
2015,966,1400,493,Oklahoma,3,16,64,69.0,535,Oklahoma,oklahoma,55.5%,2.8,-0.4,67.0%,6.6,0.6,31.3%,-5.4,0.4,70.1%,8.2,0.3,60.7%,4.2,-0.1,41.1%,-3.1,-0.8,81.5%,12.8,1.2,56.9%,2.4,-0.1,64.0%,5.8,0.3,Oklahoma,oklahoma,55.5%,2.8,-0.4,67.0%,6.6,0.6,31.3%,-5.4,0.4,70.1%,8.2,0.3,60.7%,4.2,-0.1,41.1%,-3.1,-0.8,81.5%,12.8,1.2,56.9%,2.4,-0.1,64.0%,5.8,0.3,Oklahoma,oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,
2015,964,1398,504,Michigan St,7,4,64,70.0,536,Michigan St.,michigan st,71.5%,8.7,1.1,71.9%,8.4,0.4,35.3%,-4.2,0.7,70.4%,9.2,0.3,68.7%,6.7,-0.2,54.0%,1.9,-0.1,87.4%,15.5,1.2,63.8%,4.1,+0.1,71.7%,8.7,0.5,Michigan St,michigan st,71.5%,8.7,1.1,71.9%,8.4,0.4,35.3%,-4.2,0.7,70.4%,9.2,0.3,68.7%,6.7,-0.2,54.0%,1.9,-0.1,87.4%,15.5,1.2,63.8%,4.1,+0.1,71.7%,8.7,0.5,Michigan St,michigan st,,,,,,,,,,,,,,,,,,,,,,,,,
2015,962,1396,474,Virginia,2,32,64,79.0,537,Virginia,virginia,54.1%,1.3,-0.6,68.4%,6.6,-0.3,27.9%,-8.4,-1.1,63.5%,5.2,0.0,64.1%,5.1,-0.5,43.7%,-2.6,-0.7,79.3%,11.3,0.6,62.1%,3.2,-2.0,64.4%,5.3,-0.3,Virginia,virginia,54.1%,1.3,-0.6,68.4%,6.6,-0.3,27.9%,-8.4,-1.1,63.5%,5.2,0.0,64.1%,5.1,-0.5,43.7%,-2.6,-0.7,79.3%,11.3,0.6,62.1%,3.2,-2.0,64.4%,5.3,-0.3,Virginia,virginia,,,,,,,,,,,,,,,,,,,,,,,,,
2015,960,1394,522,Duke,1,1,64,85.0,538,Duke,duke,78.9%,13.0,0.8,81.5%,13.5,0.3,43.3%,-1.1,2.9,82.5%,14.4,0.3,81.7%,13.4,1.0,66.3%,7.2,0.2,91.7%,20.3,1.2,80.2%,9.7,-0.3,81.5%,13.9,0.5,Duke,duke,78.9%,13.0,0.8,81.5%,13.5,0.3,43.3%,-1.1,2.9,82.5%,14.4,0.3,81.7%,13.4,1.0,66.3%,7.2,0.2,91.7%,20.3,1.2,80.2%,9.7,-0.3,81.5%,13.9,0.5,Duke,duke,,,,,,,,,,,,,,,,,,,,,,,,,
2015,958,1392,487,San Diego St,8,32,64,76.0,539,San Diego St.,san diego st,60.1%,3.1,0.0,67.5%,6.1,0.8,29.6%,-6.6,0.2,69.4%,8.5,0.8,64.8%,4.6,0.9,47.5%,-1.4,0.2,78.8%,10.8,0.5,66.2%,4.0,+1.3,65.6%,5.4,0.5,San Diego St,san diego st,60.1%,3.1,0.0,67.5%,6.1,0.8,29.6%,-6.6,0.2,69.4%,8.5,0.8,64.8%,4.6,0.9,47.5%,-1.4,0.2,78.8%,10.8,0.5,66.2%,4.0,+1.3,65.6%,5.4,0.5,San Diego St,san diego st,,,,,,,,,,,,,,,,,,,,,,,,,
2015,956,1390,478,Utah,5,16,64,57.0,540,Utah,utah,53.1%,2.0,-0.3,63.4%,6.0,0.6,26.7%,-7.1,-0.5,65.8%,8.8,0.1,59.1%,3.4,0.7,39.2%,-2.5,-0.5,78.6%,12.4,2.0,50.8%,-1.3,-2.6,60.5%,5.1,0.4,Utah,utah,53.1%,2.0,-0.3,63.4%,6.0,0.6,26.7%,-7.1,-0.5,65.8%,8.8,0.1,59.1%,3.4,0.7,39.2%,-2.5,-0.5,78.6%,12.4,2.0,50.8%,-1.3,-2.6,60.5%,5.1,0.4,Utah,utah,,,,,,,,,,,,,,,,,,,,,,,,,
2015,954,1388,520,Georgetown,4,32,64,84.0,541,Georgetown,georgetown,46.4%,0.3,0.0,62.1%,5.7,-0.3,26.8%,-6.2,0.6,60.6%,5.1,-0.2,54.2%,2.8,-0.5,41.1%,-2.4,1.1,67.6%,8.6,-1.6,53.2%,2.0,+0.4,56.4%,3.9,-0.3,Georgetown,georgetown,46.4%,0.3,0.0,62.1%,5.7,-0.3,26.8%,-6.2,0.6,60.6%,5.1,-0.2,54.2%,2.8,-0.5,41.1%,-2.4,1.1,67.6%,8.6,-1.6,53.2%,2.0,+0.4,56.4%,3.9,-0.3,Georgetown,georgetown,,,,,,,,,,,,,,,,,,,,,,,,,
2015,952,1386,486,SMU,6,64,64,59.0,542,SMU,smu,51.9%,1.3,-0.5,57.3%,4.5,-0.4,19.3%,-8.1,-0.7,62.7%,6.5,0.1,50.9%,1.5,-0.4,39.2%,-3.0,-0.3,70.4%,8.9,0.0,43.9%,0.2,-2.8,55.8%,3.5,-0.4,S Methodist,smu,51.9%,1.3,-0.5,57.3%,4.5,-0.4,19.3%,-8.1,-0.7,62.7%,6.5,0.1,50.9%,1.5,-0.4,39.2%,-3.0,-0.3,70.4%,8.9,0.0,43.9%,0.2,-2.8,55.8%,3.5,-0.4,S Methodist,smu,,,,,,,,,,,,,,,,,,,,,,,,,
2015,950,1384,512,Iowa St,3,64,64,59.0,543,Iowa St.,iowa st,48.7%,0.2,0.2,62.4%,5.9,1.0,25.8%,-6.9,0.3,64.3%,7.4,0.1,53.9%,2.0,0.4,28.2%,-6.0,-0.6,76.7%,11.0,1.3,58.7%,2.5,+1.5,57.9%,4.1,0.6,Iowa St,iowa st,48.7%,0.2,0.2,62.4%,5.9,1.0,25.8%,-6.9,0.3,64.3%,7.4,0.1,53.9%,2.0,0.4,28.2%,-6.0,-0.6,76.7%,11.0,1.3,58.7%,2.5,+1.5,57.9%,4.1,0.6,Iowa St,iowa st,,,,,,,,,,,,,,,,,,,,,,,,,
2015,948,1382,513,Iowa,7,32,64,83.0,544,Iowa,iowa,55.0%,2.6,0.1,57.5%,4.6,0.1,29.8%,-6.0,0.3,57.1%,4.1,0.0,57.2%,4.8,0.9,34.6%,-4.0,-0.4,75.6%,11.3,0.7,48.1%,-0.6,-0.7,57.7%,4.4,0.1,Iowa,iowa,55.0%,2.6,0.1,57.5%,4.6,0.1,29.8%,-6.0,0.3,57.1%,4.1,0.0,57.2%,4.8,0.9,34.6%,-4.0,-0.4,75.6%,11.3,0.7,48.1%,-0.6,-0.7,57.7%,4.4,0.1,Iowa,iowa,,,,,,,,,,,,,,,,,,,,,,,,,
2015,946,1380,517,Gonzaga,2,8,64,86.0,545,Gonzaga,gonzaga,82.1%,14.9,2.0,82.7%,13.8,1.0,40.5%,-2.7,2.1,86.3%,17.7,1.9,83.1%,13.5,1.1,76.1%,9.3,1.3,93.2%,21.9,1.5,73.4%,7.3,+0.5,82.8%,14.2,1.2,Gonzaga,gonzaga,82.1%,14.9,2.0,82.7%,13.8,1.0,40.5%,-2.7,2.1,86.3%,17.7,1.9,83.1%,13.5,1.1,76.1%,9.3,1.3,93.2%,21.9,1.5,73.4%,7.3,+0.5,82.8%,14.2,1.2,Gonzaga,gonzaga,,,,,,,,,,,,,,,,,,,,,,,,,
2015,944,706,510,Kentucky,1,4,32,64.0,546,Kentucky,kentucky,72.7%,9.3,0.6,76.1%,10.0,0.4,40.0%,-2.4,2.0,76.4%,10.3,-0.2,74.7%,9.4,0.5,60.6%,3.6,1.0,88.0%,15.7,0.0,69.2%,7.0,+0.4,75.5%,10.1,0.4,Kentucky,kentucky,72.7%,9.3,0.6,76.1%,10.0,0.4,40.0%,-2.4,2.0,76.4%,10.3,-0.2,74.7%,9.4,0.5,60.6%,3.6,1.0,88.0%,15.7,0.0,69.2%,7.0,+0.4,75.5%,10.1,0.4,Kentucky,kentucky,,,,,,,,,,,,,,,,,,,,,,,,,
2015,942,704,473,WVirginia,5,16,32,69.0,547,West Virginia,w virginia,55.2%,1.7,0.0,60.9%,5.6,0.1,27.6%,-6.6,-0.5,67.1%,7.6,0.0,58.4%,3.9,0.4,38.4%,-3.8,-1.1,74.2%,10.6,0.9,59.9%,3.5,+0.3,59.6%,4.5,0.1,W Virginia,w virginia,55.2%,1.7,0.0,60.9%,5.6,0.1,27.6%,-6.6,-0.5,67.1%,7.6,0.0,58.4%,3.9,0.4,38.4%,-3.8,-1.1,74.2%,10.6,0.9,59.9%,3.5,+0.3,59.6%,4.5,0.1,W Virginia,wvirginia,,,,,,,,,,,,,,,,,,,,,,,,,
2015,940,702,528,Butler,6,32,32,64.0,548,Butler,butler,59.4%,3.4,-0.3,68.3%,6.1,0.9,33.7%,-5.4,0.3,62.3%,5.3,0.0,70.4%,6.9,1.5,49.5%,-0.1,-0.3,80.9%,11.6,1.0,60.8%,2.1,+1.8,66.1%,5.7,0.7,Butler,butler,59.4%,3.4,-0.3,68.3%,6.1,0.9,33.7%,-5.4,0.3,62.3%,5.3,0.0,70.4%,6.9,1.5,49.5%,-0.1,-0.3,80.9%,11.6,1.0,60.8%,2.1,+1.8,66.1%,5.7,0.7,Butler,butler,,,,,,,,,,,,,,,,,,,,,,,,,
2015,938,700,472,Wichita St,7,16,32,78.0,549,Wichita St.,wichita st,55.9%,2.6,-0.1,67.2%,7.1,0.8,29.1%,-5.4,0.4,69.1%,7.5,0.6,61.0%,5.1,0.1,51.0%,0.4,0.8,78.0%,10.9,0.3,51.1%,3.0,+0.3,64.3%,5.9,0.5,Wichita St,wichita st,55.9%,2.6,-0.1,67.2%,7.1,0.8,29.1%,-5.4,0.4,69.1%,7.5,0.6,61.0%,5.1,0.1,51.0%,0.4,0.8,78.0%,10.9,0.3,51.1%,3.0,+0.3,64.3%,5.9,0.5,Wichita St,wichita st,,,,,,,,,,,,,,,,,,,,,,,,,
2015,936,698,471,Wisconsin,1,2,32,72.0,550,Wisconsin,wisconsin,66.0%,5.4,0.4,68.6%,7.0,0.7,38.1%,-3.2,1.7,67.2%,7.3,0.4,68.3%,6.8,0.8,50.2%,0.1,0.4,83.3%,13.1,0.9,62.1%,3.6,+0.3,68.3%,7.0,0.6,Wisconsin,wisconsin,66.0%,5.4,0.4,68.6%,7.0,0.7,38.1%,-3.2,1.7,67.2%,7.3,0.4,68.3%,6.8,0.8,50.2%,0.1,0.4,83.3%,13.1,0.9,62.1%,3.6,+0.3,68.3%,7.0,0.6,Wisconsin,wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,
2015,934,696,533,Arkansas,5,32,32,78.0,551,Arkansas,arkansas,54.3%,2.4,-0.5,61.9%,5.5,-0.7,27.1%,-6.9,-1.0,67.9%,7.5,-1.1,56.6%,3.5,-0.1,29.7%,-5.6,-1.7,80.0%,12.6,1.0,52.9%,0.2,-1.9,60.2%,5.0,-0.4,Arkansas,arkansas,54.3%,2.4,-0.5,61.9%,5.5,-0.7,27.1%,-6.9,-1.0,67.9%,7.5,-1.1,56.6%,3.5,-0.1,29.7%,-5.6,-1.7,80.0%,12.6,1.0,52.9%,0.2,-1.9,60.2%,5.0,-0.4,Arkansas,arkansas,,,,,,,,,,,,,,,,,,,,,,,,,
2015,932,694,468,Xavier,6,16,32,75.0,552,Xavier,xavier,66.8%,6.0,0.0,67.9%,6.8,0.8,38.5%,-2.8,1.7,73.2%,7.9,0.5,66.7%,6.8,0.6,50.8%,1.1,0.1,84.8%,12.9,1.2,57.4%,2.4,+0.2,68.6%,7.1,0.6,Xavier,xavier,66.8%,6.0,0.0,67.9%,6.8,0.8,38.5%,-2.8,1.7,73.2%,7.9,0.5,66.7%,6.8,0.6,50.8%,1.1,0.1,84.8%,12.9,1.2,57.4%,2.4,+0.2,68.6%,7.1,0.6,Xavier,xavier,,,,,,,,,,,,,,,,,,,,,,,,,
2015,930,692,494,Ohio St,10,32,32,58.0,553,Ohio St.,ohio st,59.5%,4.0,-0.1,69.5%,8.2,0.9,32.8%,-5.2,0.6,65.2%,6.8,0.2,66.8%,7.0,0.5,45.1%,-1.8,-0.2,81.5%,13.8,0.9,63.3%,3.8,+1.2,67.3%,7.3,0.6,Ohio St,ohio st,59.5%,4.0,-0.1,69.5%,8.2,0.9,32.8%,-5.2,0.6,65.2%,6.8,0.2,66.8%,7.0,0.5,45.1%,-1.8,-0.2,81.5%,13.8,0.9,63.3%,3.8,+1.2,67.3%,7.3,0.6,Ohio St,ohio st,,,,,,,,,,,,,,,,,,,,,,,,,
2015,928,690,475,Villanova,1,32,32,68.0,554,Villanova,villanova,61.5%,4.3,-0.2,70.7%,7.5,0.9,32.5%,-3.8,1.4,69.1%,7.3,-0.4,69.3%,7.2,1.0,53.3%,1.4,0.0,80.9%,11.4,0.6,68.7%,6.8,+1.3,68.8%,7.0,0.6,Villanova,villanova,61.5%,4.3,-0.2,70.7%,7.5,0.9,32.5%,-3.8,1.4,69.1%,7.3,-0.4,69.3%,7.2,1.0,53.3%,1.4,0.0,80.9%,11.4,0.6,68.7%,6.8,+1.3,68.8%,7.0,0.6,Villanova,villanova,,,,,,,,,,,,,,,,,,,,,,,,,
2015,926,688,496,Northern Iowa,5,32,32,53.0,555,Northern Iowa,iowa,55.0%,2.6,0.1,57.5%,4.6,0.1,29.8%,-6.0,0.3,57.1%,4.1,0.0,57.2%,4.8,0.9,34.6%,-4.0,-0.4,75.6%,11.3,0.7,48.1%,-0.6,-0.7,57.7%,4.4,0.1,Iowa,iowa,55.0%,2.6,0.1,57.5%,4.6,0.1,29.8%,-6.0,0.3,57.1%,4.1,0.0,57.2%,4.8,0.9,34.6%,-4.0,-0.4,75.6%,11.3,0.7,48.1%,-0.6,-0.7,57.7%,4.4,0.1,Iowa,northern iowa,,,,,,,,,,,,,,,,,,,,,,,,,
2015,924,686,523,Dayton,11,32,32,66.0,556,Dayton,dayton,68.4%,5.9,1.1,63.8%,4.7,0.2,34.8%,-4.0,1.5,68.8%,6.8,1.2,66.2%,4.8,0.6,46.3%,-0.4,0.3,82.5%,10.5,0.6,54.7%,0.6,+0.9,66.2%,5.4,0.5,Dayton,dayton,68.4%,5.9,1.1,63.8%,4.7,0.2,34.8%,-4.0,1.5,68.8%,6.8,1.2,66.2%,4.8,0.6,46.3%,-0.4,0.3,82.5%,10.5,0.6,54.7%,0.6,+0.9,66.2%,5.4,0.5,Dayton,dayton,,,,,,,,,,,,,,,,,,,,,,,,,
2015,922,684,504,Michigan St,7,4,32,60.0,557,Michigan St.,michigan st,71.5%,8.7,1.1,71.9%,8.4,0.4,35.3%,-4.2,0.7,70.4%,9.2,0.3,68.7%,6.7,-0.2,54.0%,1.9,-0.1,87.4%,15.5,1.2,63.8%,4.1,+0.1,71.7%,8.7,0.5,Michigan St,michigan st,71.5%,8.7,1.1,71.9%,8.4,0.4,35.3%,-4.2,0.7,70.4%,9.2,0.3,68.7%,6.7,-0.2,54.0%,1.9,-0.1,87.4%,15.5,1.2,63.8%,4.1,+0.1,71.7%,8.7,0.5,Michigan St,michigan st,,,,,,,,,,,,,,,,,,,,,,,,,
2015,920,682,522,Duke,1,1,32,68.0,558,Duke,duke,78.9%,13.0,0.8,81.5%,13.5,0.3,43.3%,-1.1,2.9,82.5%,14.4,0.3,81.7%,13.4,1.0,66.3%,7.2,0.2,91.7%,20.3,1.2,80.2%,9.7,-0.3,81.5%,13.9,0.5,Duke,duke,78.9%,13.0,0.8,81.5%,13.5,0.3,43.3%,-1.1,2.9,82.5%,14.4,0.3,81.7%,13.4,1.0,66.3%,7.2,0.2,91.7%,20.3,1.2,80.2%,9.7,-0.3,81.5%,13.9,0.5,Duke,duke,,,,,,,,,,,,,,,,,,,,,,,,,
2015,918,680,478,Utah,5,16,32,75.0,559,Utah,utah,53.1%,2.0,-0.3,63.4%,6.0,0.6,26.7%,-7.1,-0.5,65.8%,8.8,0.1,59.1%,3.4,0.7,39.2%,-2.5,-0.5,78.6%,12.4,2.0,50.8%,-1.3,-2.6,60.5%,5.1,0.4,Utah,utah,53.1%,2.0,-0.3,63.4%,6.0,0.6,26.7%,-7.1,-0.5,65.8%,8.8,0.1,59.1%,3.4,0.7,39.2%,-2.5,-0.5,78.6%,12.4,2.0,50.8%,-1.3,-2.6,60.5%,5.1,0.4,Utah,utah,,,,,,,,,,,,,,,,,,,,,,,,,
2015,916,678,479,UCLA,11,16,32,92.0,560,UCLA,ucla,59.8%,2.7,-0.6,69.3%,6.8,0.7,35.8%,-5.2,0.6,68.2%,7.1,-0.6,64.4%,4.2,0.2,51.4%,-0.3,0.6,79.9%,11.0,0.4,56.7%,1.8,-1.0,66.6%,5.7,0.2,UCLA,ucla,59.8%,2.7,-0.6,69.3%,6.8,0.7,35.8%,-5.2,0.6,68.2%,7.1,-0.6,64.4%,4.2,0.2,51.4%,-0.3,0.6,79.9%,11.0,0.4,56.7%,1.8,-1.0,66.6%,5.7,0.2,UCLA,ucla,,,,,,,,,,,,,,,,,,,,,,,,,
2015,914,676,513,Iowa,7,32,32,68.0,561,Iowa,iowa,55.0%,2.6,0.1,57.5%,4.6,0.1,29.8%,-6.0,0.3,57.1%,4.1,0.0,57.2%,4.8,0.9,34.6%,-4.0,-0.4,75.6%,11.3,0.7,48.1%,-0.6,-0.7,57.7%,4.4,0.1,Iowa,iowa,55.0%,2.6,0.1,57.5%,4.6,0.1,29.8%,-6.0,0.3,57.1%,4.1,0.0,57.2%,4.8,0.9,34.6%,-4.0,-0.4,75.6%,11.3,0.7,48.1%,-0.6,-0.7,57.7%,4.4,0.1,Iowa,iowa,,,,,,,,,,,,,,,,,,,,,,,,,
2015,912,338,510,Kentucky,1,4,16,78.0,562,Kentucky,kentucky,72.7%,9.3,0.6,76.1%,10.0,0.4,40.0%,-2.4,2.0,76.4%,10.3,-0.2,74.7%,9.4,0.5,60.6%,3.6,1.0,88.0%,15.7,0.0,69.2%,7.0,+0.4,75.5%,10.1,0.4,Kentucky,kentucky,72.7%,9.3,0.6,76.1%,10.0,0.4,40.0%,-2.4,2.0,76.4%,10.3,-0.2,74.7%,9.4,0.5,60.6%,3.6,1.0,88.0%,15.7,0.0,69.2%,7.0,+0.4,75.5%,10.1,0.4,Kentucky,kentucky,,,,,,,,,,,,,,,,,,,,,,,,,
